unit_id,threshold,num_windows,first_cycle,last_cycle,last_true_rul,last_decision_rul,true_cross_exists,pred_cross_exists,true_cross_cycle,pred_cross_cycle,true_cross_rul,pred_cross_rul,pred_cross_true_rul,action,action_cycle,action_true_rul,action_pred_rul,preventive_action,protected_danger,failure_event,unnecessary_maintenance,early_lead,maintenance_cost,failure_cost,total_cost,run_dir
95,5.0,283,1,283,0.0,6.071220397949219,1,0,278,,5.0,,,failure,278,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,5.0,200,1,200,0.0,4.449581623077393,1,1,195,200.0,5.0,4.449581623077393,0.0,failure,195,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
2,10.0,287,1,287,0.0,5.141047954559326,1,1,277,276.0,10.0,9.891336441040039,11.0,preventive,276,11.0,9.891336441040039,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
4,10.0,189,1,189,0.0,2.586578130722046,1,1,179,179.0,10.0,8.311196327209473,10.0,preventive,179,10.0,8.311196327209473,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
18,10.0,195,1,195,0.0,2.0355496406555176,1,1,185,186.0,10.0,8.510540008544922,9.0,failure,185,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,10.0,202,1,202,0.0,5.159125804901123,1,1,192,193.0,10.0,8.446242332458496,9.0,failure,192,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
24,10.0,147,1,147,0.0,1.2958240509033203,1,1,137,141.0,10.0,8.65278148651123,6.0,failure,137,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,10.0,191,1,191,0.0,6.311761856079102,1,1,181,188.0,10.0,9.082432746887207,3.0,failure,181,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,10.0,194,1,194,0.0,3.7409446239471436,1,1,184,189.0,10.0,8.586915016174316,5.0,failure,184,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,10.0,128,1,128,0.0,6.080371856689453,1,1,118,126.0,10.0,8.489579200744629,2.0,failure,118,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,10.0,216,1,216,0.0,3.161769390106201,1,1,206,209.0,10.0,9.022246360778809,7.0,failure,206,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,10.0,213,1,213,0.0,1.4548360109329224,1,1,203,204.0,10.0,9.365911483764648,9.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,10.0,257,1,257,0.0,4.148955345153809,1,1,247,249.0,10.0,9.491593360900879,8.0,failure,247,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,10.0,202,1,202,0.0,3.8912529945373535,1,1,192,191.0,10.0,9.563532829284668,11.0,preventive,191,11.0,9.563532829284668,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
67,10.0,313,1,313,0.0,5.3121843338012695,1,1,303,304.0,10.0,9.562187194824219,9.0,failure,303,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
72,10.0,213,1,213,0.0,9.065573692321777,1,1,203,212.0,10.0,9.591132164001465,1.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,10.0,213,1,213,0.0,4.7407307624816895,1,1,203,203.0,10.0,9.927934646606445,10.0,preventive,203,10.0,9.927934646606445,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
80,10.0,185,1,185,0.0,3.8522274494171143,1,1,175,178.0,10.0,9.4636869430542,7.0,failure,175,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,10.0,214,1,214,0.0,2.3641417026519775,1,1,204,202.0,10.0,9.99544620513916,12.0,preventive,202,12.0,9.99544620513916,1,1,0,1,2.0,1.1,0.0,1.1,seed_123
93,10.0,155,1,155,0.0,2.11312198638916,1,1,145,146.0,10.0,9.458029747009277,9.0,failure,145,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,10.0,283,1,283,0.0,6.071220397949219,1,1,273,273.0,10.0,9.91867733001709,10.0,preventive,273,10.0,9.91867733001709,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
100,10.0,200,1,200,0.0,4.449581623077393,1,1,190,191.0,10.0,9.713752746582031,9.0,failure,190,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
2,15.0,287,1,287,0.0,5.141047954559326,1,1,272,271.0,15.0,10.986721992492676,16.0,preventive,271,16.0,10.986721992492676,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
4,15.0,189,1,189,0.0,2.586578130722046,1,1,174,176.0,15.0,14.827059745788574,13.0,failure,174,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,15.0,195,1,195,0.0,2.0355496406555176,1,1,180,182.0,15.0,14.646566390991211,13.0,failure,180,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,15.0,202,1,202,0.0,5.159125804901123,1,1,187,180.0,15.0,14.807880401611328,22.0,preventive,180,22.0,14.807880401611328,1,1,0,1,7.0,1.35,0.0,1.35,seed_123
24,15.0,147,1,147,0.0,1.2958240509033203,1,1,132,135.0,15.0,12.7188138961792,12.0,failure,132,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,15.0,191,1,191,0.0,6.311761856079102,1,1,176,175.0,15.0,13.482805252075195,16.0,preventive,175,16.0,13.482805252075195,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
38,15.0,194,1,194,0.0,3.7409446239471436,1,1,179,185.0,15.0,14.475686073303223,9.0,failure,179,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,15.0,128,1,128,0.0,6.080371856689453,1,1,113,120.0,15.0,12.386358261108398,8.0,failure,113,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,15.0,216,1,216,0.0,3.161769390106201,1,1,201,205.0,15.0,14.362292289733887,11.0,failure,201,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,15.0,213,1,213,0.0,1.4548360109329224,1,1,198,199.0,15.0,14.545693397521973,14.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,15.0,257,1,257,0.0,4.148955345153809,1,1,242,244.0,15.0,14.537476539611816,13.0,failure,242,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,15.0,202,1,202,0.0,3.8912529945373535,1,1,187,190.0,15.0,11.29050064086914,12.0,failure,187,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
67,15.0,313,1,313,0.0,5.3121843338012695,1,1,298,297.0,15.0,14.536458969116211,16.0,preventive,297,16.0,14.536458969116211,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
72,15.0,213,1,213,0.0,9.065573692321777,1,1,198,207.0,15.0,14.287903785705566,6.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,15.0,213,1,213,0.0,4.7407307624816895,1,1,198,197.0,15.0,14.833745002746582,16.0,preventive,197,16.0,14.833745002746582,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
80,15.0,185,1,185,0.0,3.8522274494171143,1,1,170,175.0,15.0,14.092164993286133,10.0,failure,170,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,15.0,214,1,214,0.0,2.3641417026519775,1,1,199,198.0,15.0,14.831622123718262,16.0,preventive,198,16.0,14.831622123718262,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
93,15.0,155,1,155,0.0,2.11312198638916,1,1,140,145.0,15.0,12.31424617767334,10.0,failure,140,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,15.0,283,1,283,0.0,6.071220397949219,1,1,268,271.0,15.0,12.096467018127441,12.0,failure,268,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,15.0,200,1,200,0.0,4.449581623077393,1,1,185,189.0,15.0,12.659162521362305,11.0,failure,185,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
2,20.0,287,1,287,0.0,5.141047954559326,1,1,267,265.0,20.0,18.647722244262695,22.0,preventive,265,22.0,18.647722244262695,1,1,0,1,2.0,1.1,0.0,1.1,seed_123
4,20.0,189,1,189,0.0,2.586578130722046,1,1,169,172.0,20.0,18.505313873291016,17.0,failure,169,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,20.0,195,1,195,0.0,2.0355496406555176,1,1,175,180.0,20.0,19.836193084716797,15.0,failure,175,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,20.0,202,1,202,0.0,5.159125804901123,1,1,182,178.0,20.0,19.573394775390625,24.0,preventive,178,24.0,19.573394775390625,1,1,0,1,4.0,1.2,0.0,1.2,seed_123
24,20.0,147,1,147,0.0,1.2958240509033203,1,1,127,134.0,20.0,16.5051212310791,13.0,failure,127,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,20.0,191,1,191,0.0,6.311761856079102,1,1,171,174.0,20.0,15.40891170501709,17.0,failure,171,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,20.0,194,1,194,0.0,3.7409446239471436,1,1,174,178.0,20.0,19.383424758911133,16.0,failure,174,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,20.0,128,1,128,0.0,6.080371856689453,1,1,108,116.0,20.0,19.895343780517578,12.0,failure,108,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,20.0,216,1,216,0.0,3.161769390106201,1,1,196,202.0,20.0,18.033906936645508,14.0,failure,196,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,20.0,213,1,213,0.0,1.4548360109329224,1,1,193,195.0,20.0,17.90848731994629,18.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,20.0,257,1,257,0.0,4.148955345153809,1,1,237,238.0,20.0,18.91248893737793,19.0,failure,237,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,20.0,202,1,202,0.0,3.8912529945373535,1,1,182,188.0,20.0,18.591102600097656,14.0,failure,182,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
67,20.0,313,1,313,0.0,5.3121843338012695,1,1,293,293.0,20.0,19.878225326538086,20.0,preventive,293,20.0,19.878225326538086,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
72,20.0,213,1,213,0.0,9.065573692321777,1,1,193,198.0,20.0,19.386308670043945,15.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,20.0,213,1,213,0.0,4.7407307624816895,1,1,193,193.0,20.0,18.74155616760254,20.0,preventive,193,20.0,18.74155616760254,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
80,20.0,185,1,185,0.0,3.8522274494171143,1,1,165,171.0,20.0,19.221887588500977,14.0,failure,165,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,20.0,214,1,214,0.0,2.3641417026519775,1,1,194,195.0,20.0,19.439905166625977,19.0,failure,194,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
93,20.0,155,1,155,0.0,2.11312198638916,1,1,135,143.0,20.0,18.753530502319336,12.0,failure,135,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,20.0,283,1,283,0.0,6.071220397949219,1,1,263,265.0,20.0,19.58951759338379,18.0,failure,263,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,20.0,200,1,200,0.0,4.449581623077393,1,1,180,188.0,20.0,15.844826698303223,12.0,failure,180,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
2,25.0,287,1,287,0.0,5.141047954559326,1,1,262,257.0,25.0,24.450197219848633,30.0,preventive,257,30.0,24.450197219848633,1,1,0,1,5.0,1.25,0.0,1.25,seed_123
4,25.0,189,1,189,0.0,2.586578130722046,1,1,164,169.0,25.0,24.369176864624023,20.0,failure,164,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,25.0,195,1,195,0.0,2.0355496406555176,1,1,170,176.0,25.0,24.67693519592285,19.0,failure,170,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,25.0,202,1,202,0.0,5.159125804901123,1,1,177,173.0,25.0,23.360244750976562,29.0,preventive,173,29.0,23.360244750976562,1,1,0,1,4.0,1.2,0.0,1.2,seed_123
24,25.0,147,1,147,0.0,1.2958240509033203,1,1,122,127.0,25.0,23.458398818969727,20.0,failure,122,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,25.0,191,1,191,0.0,6.311761856079102,1,1,166,167.0,25.0,23.25826072692871,24.0,failure,166,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,25.0,194,1,194,0.0,3.7409446239471436,1,1,169,176.0,25.0,22.574636459350586,18.0,failure,169,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,25.0,128,1,128,0.0,6.080371856689453,1,1,103,114.0,25.0,23.95054054260254,14.0,failure,103,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,25.0,216,1,216,0.0,3.161769390106201,1,1,191,197.0,25.0,24.346221923828125,19.0,failure,191,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,25.0,213,1,213,0.0,1.4548360109329224,1,1,188,191.0,25.0,24.888195037841797,22.0,failure,188,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,25.0,257,1,257,0.0,4.148955345153809,1,1,232,234.0,25.0,24.767675399780273,23.0,failure,232,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,25.0,202,1,202,0.0,3.8912529945373535,1,1,177,178.0,25.0,24.073415756225586,24.0,failure,177,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
67,25.0,313,1,313,0.0,5.3121843338012695,1,1,288,283.0,25.0,24.946531295776367,30.0,preventive,283,30.0,24.946531295776367,1,1,0,1,5.0,1.25,0.0,1.25,seed_123
72,25.0,213,1,213,0.0,9.065573692321777,1,1,188,196.0,25.0,23.65947914123535,17.0,failure,188,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,25.0,213,1,213,0.0,4.7407307624816895,1,1,188,179.0,25.0,23.740713119506836,34.0,preventive,179,34.0,23.740713119506836,1,1,0,1,9.0,1.45,0.0,1.45,seed_123
80,25.0,185,1,185,0.0,3.8522274494171143,1,1,160,166.0,25.0,24.93235969543457,19.0,failure,160,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,25.0,214,1,214,0.0,2.3641417026519775,1,1,189,192.0,25.0,24.34937858581543,22.0,failure,189,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
93,25.0,155,1,155,0.0,2.11312198638916,1,1,130,136.0,25.0,24.210052490234375,19.0,failure,130,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,25.0,283,1,283,0.0,6.071220397949219,1,1,258,264.0,25.0,22.043779373168945,19.0,failure,258,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,25.0,200,1,200,0.0,4.449581623077393,1,1,175,179.0,25.0,23.642038345336914,21.0,failure,175,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
2,30.0,287,1,287,0.0,5.141047954559326,1,1,257,249.0,30.0,29.952014923095703,38.0,preventive,249,38.0,29.952014923095703,1,1,0,1,8.0,1.4,0.0,1.4,seed_123
4,30.0,189,1,189,0.0,2.586578130722046,1,1,159,165.0,30.0,29.45334243774414,24.0,failure,159,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,30.0,195,1,195,0.0,2.0355496406555176,1,1,165,173.0,30.0,27.927478790283203,22.0,failure,165,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,30.0,202,1,202,0.0,5.159125804901123,1,1,172,161.0,30.0,28.74205207824707,41.0,preventive,161,41.0,28.74205207824707,1,1,0,1,11.0,1.55,0.0,1.55,seed_123
24,30.0,147,1,147,0.0,1.2958240509033203,1,1,117,125.0,30.0,27.204984664916992,22.0,failure,117,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,30.0,191,1,191,0.0,6.311761856079102,1,1,161,163.0,30.0,29.589984893798828,28.0,failure,161,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,30.0,194,1,194,0.0,3.7409446239471436,1,1,164,169.0,30.0,29.215919494628906,25.0,failure,164,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,30.0,128,1,128,0.0,6.080371856689453,1,1,98,112.0,30.0,28.98789405822754,16.0,failure,98,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,30.0,216,1,216,0.0,3.161769390106201,1,1,186,192.0,30.0,29.029905319213867,24.0,failure,186,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,30.0,213,1,213,0.0,1.4548360109329224,1,1,183,188.0,30.0,29.323360443115234,25.0,failure,183,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,30.0,257,1,257,0.0,4.148955345153809,1,1,227,233.0,30.0,28.168533325195312,24.0,failure,227,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,30.0,202,1,202,0.0,3.8912529945373535,1,1,172,166.0,30.0,29.135377883911133,36.0,preventive,166,36.0,29.135377883911133,1,1,0,1,6.0,1.3,0.0,1.3,seed_123
67,30.0,313,1,313,0.0,5.3121843338012695,1,1,283,280.0,30.0,27.741186141967773,33.0,preventive,280,33.0,27.741186141967773,1,1,0,1,3.0,1.15,0.0,1.15,seed_123
72,30.0,213,1,213,0.0,9.065573692321777,1,1,183,195.0,30.0,28.765705108642578,18.0,failure,183,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,30.0,213,1,213,0.0,4.7407307624816895,1,1,183,172.0,30.0,28.62763214111328,41.0,preventive,172,41.0,28.62763214111328,1,1,0,1,11.0,1.55,0.0,1.55,seed_123
80,30.0,185,1,185,0.0,3.8522274494171143,1,1,155,157.0,30.0,28.394495010375977,28.0,failure,155,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,30.0,214,1,214,0.0,2.3641417026519775,1,1,184,188.0,30.0,29.57557487487793,26.0,failure,184,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
93,30.0,155,1,155,0.0,2.11312198638916,1,1,125,134.0,30.0,29.51094627380371,21.0,failure,125,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,30.0,283,1,283,0.0,6.071220397949219,1,1,253,258.0,30.0,26.78547477722168,25.0,failure,253,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,30.0,200,1,200,0.0,4.449581623077393,1,1,170,170.0,30.0,28.885086059570312,30.0,preventive,170,30.0,28.885086059570312,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
2,35.0,287,1,287,0.0,5.141047954559326,1,1,252,248.0,35.0,32.565826416015625,39.0,preventive,248,39.0,32.565826416015625,1,1,0,1,4.0,1.2,0.0,1.2,seed_123
4,35.0,189,1,189,0.0,2.586578130722046,1,1,154,162.0,35.0,34.75355911254883,27.0,failure,154,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,35.0,195,1,195,0.0,2.0355496406555176,1,1,160,166.0,35.0,32.89741897583008,29.0,failure,160,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,35.0,202,1,202,0.0,5.159125804901123,1,1,167,159.0,35.0,31.807233810424805,43.0,preventive,159,43.0,31.807233810424805,1,1,0,1,8.0,1.4,0.0,1.4,seed_123
24,35.0,147,1,147,0.0,1.2958240509033203,1,1,112,123.0,35.0,33.671653747558594,24.0,failure,112,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,35.0,191,1,191,0.0,6.311761856079102,1,1,156,160.0,35.0,34.02204132080078,31.0,failure,156,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,35.0,194,1,194,0.0,3.7409446239471436,1,1,159,156.0,35.0,32.97251892089844,38.0,preventive,156,38.0,32.97251892089844,1,1,0,1,3.0,1.15,0.0,1.15,seed_123
39,35.0,128,1,128,0.0,6.080371856689453,1,1,93,110.0,35.0,33.808311462402344,18.0,failure,93,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,35.0,216,1,216,0.0,3.161769390106201,1,1,181,188.0,35.0,34.366355895996094,28.0,failure,181,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
51,35.0,213,1,213,0.0,1.4548360109329224,1,1,178,184.0,35.0,34.13926696777344,29.0,failure,178,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
54,35.0,257,1,257,0.0,4.148955345153809,1,1,222,225.0,35.0,34.11534118652344,32.0,failure,222,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
66,35.0,202,1,202,0.0,3.8912529945373535,1,1,167,164.0,35.0,34.46879959106445,38.0,preventive,164,38.0,34.46879959106445,1,1,0,1,3.0,1.15,0.0,1.15,seed_123
67,35.0,313,1,313,0.0,5.3121843338012695,1,1,278,274.0,35.0,33.05781936645508,39.0,preventive,274,39.0,33.05781936645508,1,1,0,1,4.0,1.2,0.0,1.2,seed_123
72,35.0,213,1,213,0.0,9.065573692321777,1,1,178,192.0,35.0,34.53860855102539,21.0,failure,178,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
73,35.0,213,1,213,0.0,4.7407307624816895,1,1,178,169.0,35.0,33.451194763183594,44.0,preventive,169,44.0,33.451194763183594,1,1,0,1,9.0,1.45,0.0,1.45,seed_123
80,35.0,185,1,185,0.0,3.8522274494171143,1,1,150,152.0,35.0,34.95806121826172,33.0,failure,150,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,35.0,214,1,214,0.0,2.3641417026519775,1,1,179,186.0,35.0,34.02806091308594,28.0,failure,179,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
93,35.0,155,1,155,0.0,2.11312198638916,1,1,120,126.0,35.0,34.660797119140625,29.0,failure,120,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
95,35.0,283,1,283,0.0,6.071220397949219,1,1,248,253.0,35.0,34.604434967041016,30.0,failure,248,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
100,35.0,200,1,200,0.0,4.449581623077393,1,1,165,164.0,35.0,34.71650314331055,36.0,preventive,164,36.0,34.71650314331055,1,1,0,1,1.0,1.05,0.0,1.05,seed_123
2,40.0,287,1,287,0.0,5.141047954559326,1,1,247,242.0,40.0,38.56581115722656,45.0,preventive,242,45.0,38.56581115722656,1,1,0,1,5.0,1.25,0.0,1.25,seed_123
4,40.0,189,1,189,0.0,2.586578130722046,1,1,149,158.0,40.0,39.993019104003906,31.0,failure,149,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
18,40.0,195,1,195,0.0,2.0355496406555176,1,1,155,162.0,40.0,36.49241256713867,33.0,failure,155,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
22,40.0,202,1,202,0.0,5.159125804901123,1,1,162,148.0,40.0,38.36351013183594,54.0,preventive,148,54.0,38.36351013183594,1,1,0,1,14.0,1.7000000000000002,0.0,1.7000000000000002,seed_123
24,40.0,147,1,147,0.0,1.2958240509033203,1,1,107,120.0,40.0,38.32530975341797,27.0,failure,107,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,40.0,191,1,191,0.0,6.311761856079102,1,1,151,158.0,40.0,39.67644500732422,33.0,failure,151,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,40.0,194,1,194,0.0,3.7409446239471436,1,1,154,155.0,40.0,35.79341125488281,39.0,failure,154,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,40.0,128,1,128,0.0,6.080371856689453,1,1,88,98.0,40.0,38.07024383544922,30.0,failure,88,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,40.0,216,1,216,0.0,3.161769390106201,1,1,176,184.0,40.0,37.12690734863281,32.0,failure,176,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
